Serial,Precipitation(mm)
20220929,0
20220930,0
20221001,0
20221002,2.5
20221003,0
20221004,0
20221005,0
20221006,6.0
20221007,10.5
20221008,46.0
20221009,29.5
20221010,0.5
20221011,0
20221012,0
20221013,0
20221014,0
20221015,0.5
20221016,31.0
20221017,38.5
20221018,0
20221019,0
20221020,0
20221021,0.5
20221022,18.5
20221023,28.5
20221024,0
20221025,0
20221026,0
20221027,0
20221028,0
20221029,0
20221030,10.5
20221031,153.0
20221101,5.5
20221102,0
20221103,0
20221104,1.5
20221105,3.0
20221106,0.5
20221107,1.0
20221108,0
20221109,0.5
20221110,0
20221111,0
20221112,0
20221113,0
20221114,0
20221115,0
20221116,0
20221117,0
20221118,0
20221119,0
20221120,7.0
20221121,0.5
20221122,36.5
20221123,17.5
20221124,0
20221125,0
20221126,2.0
20221127,0
20221128,0
20221129,0
20221130,0
20221201,0
20221202,0
20221203,0
20221204,0
20221205,0
20221206,0
20221207,0
20221208,0
20221209,0
20221210,0
20221211,0
20221212,0
20221213,0
20221214,0.5
20221215,0
20221216,0
20221217,0.5
20221218,4.0
20221219,0
20221220,0
20221221,0
20221222,0
20221223,0
20221224,0
20221225,0
20221226,0
20221227,0
20221228,0
20221229,0
20221230,0
20221231,0.5
20230101,10.0
20230102,3.0
20230103,0
20230104,0
20230105,4.5
20230106,0
20230107,0
20230108,0
20230109,0.5
20230110,28.5
20230111,16.5
20230112,1.5
20230113,0
20230114,0
20230115,0
20230116,0
20230117,0
20230118,0
20230119,0
20230120,0
20230121,0.5
20230122,4.5
20230123,0
20230124,0
20230125,0
20230126,0
20230127,0
20230128,0
20230129,0
20230130,0
20230131,0
20230201,0
20230202,0
20230203,0
20230204,0
20230205,1.5
20230206,0.5
20230207,0
20230208,0.5
20230209,4.5
20230210,0
20230211,0
20230212,0
20230213,0
20230214,0
20230215,0
20230216,0
20230217,0
20230218,0
20230219,0
20230220,0
20230221,0
20230222,0
20230223,0
20230224,0
20230225,0
20230226,0
20230227,0
20230228,0
20230301,1.5
20230302,0
20230303,0
20230304,0
20230305,0
20230306,0
20230307,0
20230308,0
20230309,0
20230310,0
20230311,0
20230312,0
20230313,0
20230314,0
20230315,0
20230316,0
20230317,2.0
20230318,0
20230319,6.0
20230320,1.0
20230321,0
20230322,0
20230323,0
20230324,0
20230325,0
20230326,0
20230327,0
20230328,0
20230329,0
20230330,0
20230331,0
20230401,0.5
20230402,0
20230403,0
20230404,0
20230405,1.0
20230406,0
20230407,0
20230408,0
20230409,0
20230410,0.5
20230411,0
20230412,0
20230413,0
20230414,0
20230415,0
20230416,0
20230417,0
20230418,0
20230419,0
20230420,4.0
20230421,0
20230422,0
20230423,0
20230424,2.5
20230425,1.5
20230426,1.5
20230427,0.5
20230428,0
20230429,1.0
20230430,0
20230501,0
20230502,0
20230503,1.5
20230504,0
20230505,0
20230506,0
20230507,2.5
20230508,10.5
20230509,0
20230510,0
20230511,0
20230512,0
20230513,1.0
20230514,8.0
20230515,18.5
20230516,1.5
20230517,0
20230518,0
20230519,0
20230520,0
20230521,0
20230522,0
20230523,4.5
20230524,0
20230525,1.0
20230526,24.5
20230527,16.5
20230528,0
20230529,0
20230530,3.5
20230531,0
20230601,0
20230602,0.5
20230603,6.5
20230604,13.5
20230605,3.5
20230606,8.5
20230607,0.5
20230608,0.5
20230609,1.0
20230610,0
20230611,0
20230612,15.5
20230613,2.5
20230614,4.0
20230615,37.0
20230616,12.0
20230617,0
20230618,0
20230619,0
20230620,0
20230621,0
20230622,0
20230623,8.5
20230624,0
20230625,0
20230626,0
20230627,3.5
20230628,31.0
20230629,52.0
20230630,0
20230701,0
20230702,0
20230703,0
20230704,0
20230705,0
20230706,0
20230707,0
20230708,0
20230709,0
20230710,0
20230711,0
20230712,0
20230713,0
20230714,0
20230715,3.0
20230716,13.0
20230717,0
20230718,9.5
20230719,25.5
20230720,0
20230721,0
20230722,0
20230723,0.5
20230724,0
20230725,26.5
20230726,185.0
20230727,111.0
20230728,13.0
20230729,44.5
20230730,3.5
20230731,1.5
20230801,0
20230802,0
20230803,0
20230804,0
20230805,8.0
20230806,0.5
20230807,0
20230808,1.0
20230809,1.5
20230810,0
20230811,0
20230812,0
20230813,0
20230814,0
20230815,0
20230816,0
20230817,2.0
20230818,0
20230819,0
20230820,69.0
20230821,0
20230822,0
20230823,0
20230824,5.5
20230825,0
20230826,0
20230827,0
20230828,0
20230829,14.0
20230830,118.5
20230831,116.5
20230901,0
20230902,0.5
20230903,188.0
20230904,43.0
20230905,32.0
20230906,4.0
20230907,135.5
20230908,151.5
20230909,2.5
20230910,1.0
20230911,0
20230912,0
20230913,0
20230914,0
20230915,0
20230916,0
20230917,0
20230918,1.5
20230919,0
20230920,4.0
20230921,0
20230922,0
20230923,0
20230924,0
20230925,0
20230926,0
20230927,14.0
20230928,0
20230929,0
20230930,0
20231001,0
20231002,0
20231003,0
20231004,8.0
20231005,55.5
20231006,128.5
20231007,32.0
20231008,7.0
20231009,0
20231010,0.5
20231011,0
20231012,0
20231013,0
20231014,0
20231015,0
20231016,0
20231017,0
20231018,0
20231019,0
20231020,0
20231021,0
20231022,0
20231023,10.5
20231024,0
20231025,0
20231026,0
20231027,0
20231028,0
20231029,0
20231030,0
20231031,0.5
20231101,0
20231102,0
20231103,0
20231104,0
20231105,0
20231106,0
20231107,0
20231108,0
20231109,0
20231110,0
20231111,0
20231112,0
20231113,0
20231114,0
20231115,1.0
20231116,0
20231117,0
20231118,0
20231119,0
20231120,0
20231121,0
20231122,0
20231123,0
20231124,0
20231125,0
20231126,0
20231127,0
20231128,0
20231129,0
20231130,0
20231201,0
20231202,0
20231203,0
20231204,0
20231205,0
20231206,0
20231207,0
20231208,0
20231209,0
20231210,1.0
20231211,8.5
20231212,0
20231213,0
20231214,0
20231215,0
20231216,0
20231217,0
20231218,0
20231219,0.5
20231220,2.0
20231221,0
20231222,0
20231223,0
20231224,0
20231225,0
20231226,0
20231227,0
20231228,3.5
20231229,0
20231230,0
20231231,0
20240101,0
20240102,0
20240103,0
20240104,0
20240105,0
20240106,0
20240107,0
20240108,0
20240109,0
20240110,0
20240111,0
20240112,0
20240113,0.5
20240114,0
20240115,2.0
20240116,1.0
20240117,1.0
20240118,0
20240119,3.5
20240120,3.5
20240121,0
20240122,0
20240123,0
20240124,0
20240125,0
20240126,0
20240127,0
20240128,0
20240129,3.0
20240130,10.0
20240131,0
20240201,0
20240202,0
20240203,1.0
20240204,2.0
20240205,0
20240206,0
20240207,1.5
20240208,2.5
20240209,2.5
20240210,0
20240211,0
20240212,0
20240213,0
20240214,0
20240215,0
20240216,0.5
20240217,0
20240218,0
20240219,0
20240220,2.5
20240221,0
20240222,0
20240223,0
20240224,0
20240225,0
20240226,0
20240227,0
20240228,0
20240229,1.0
20240301,0.5
20240302,0
20240303,0
20240304,0
20240305,0
20240306,0.5
20240307,0
20240308,0
20240309,0
20240310,0
20240311,0
20240312,0
20240313,0
20240314,0
20240315,0
20240316,0
20240317,0
20240318,3.5
20240319,0.5
20240320,0
20240321,0
20240322,0
20240323,0
20240324,0.5
20240325,0
20240326,0
20240327,0
20240328,0
20240329,0
20240330,0
20240331,0
20240401,29.0
20240402,0
20240403,0
20240404,0
20240405,0
20240406,0
20240407,0
20240408,0
20240409,0
20240410,0
20240411,0
20240412,1.0
20240413,0
20240414,0
20240415,0
20240416,0
20240417,0
20240418,0.5
20240419,0
20240420,0
20240421,0
20240422,0
20240423,0
20240424,1.0
20240425,31.5
20240426,9.0
20240427,0
20240428,7.0
20240429,0
20240430,0
20240501,12.0
20240502,0
20240503,0
20240504,0
20240505,0
20240506,0
20240507,0
20240508,4.0
20240509,0
20240510,0
20240511,0
20240512,0
20240513,6.5
20240514,0
20240515,0
20240516,0
20240517,0
20240518,0.5
20240519,0
20240520,1.0
20240521,7.5
20240522,0
20240523,3.5
20240524,0
20240525,6.0
20240526,2.0
20240527,0.5
20240528,13.5
20240529,0
20240530,0
20240531,0
20240601,0
20240602,13.0
20240603,3.0
20240604,0
20240605,0
20240606,0.5
20240607,21.0
20240608,0
20240609,0
20240610,0
20240611,0
20240612,0
20240613,0
20240614,0
20240615,0
20240616,0
20240617,0
20240618,0
20240619,0
20240620,0
20240621,0
20240622,0
20240623,0
20240624,5.5
20240625,3.5
20240626,3.0
20240627,13.0
20240628,0
20240629,0
20240630,0
20240701,0
20240702,0
20240703,0
20240704,0
20240705,0
20240706,0
20240707,0
20240708,2.0
20240709,0
20240710,0
20240711,0
20240712,0
20240713,0
20240714,0
20240715,40.0
20240716,0
20240717,0
20240718,0
20240719,0
20240720,0
20240721,0
20240722,0
20240723,3.5
20240724,7.0
20240725,35.0
20240726,46.5
20240727,65.5
20240728,0
20240729,6.5
20240730,0
20240731,0
20240801,0
20240802,0
20240803,0
20240804,0
20240805,0
20240806,0
20240807,0
20240808,0
20240809,1.0
20240810,0
20240811,0
20240812,0
20240813,0
20240814,0
20240815,2.5
20240816,44.0
20240817,0
20240818,7.0
20240819,0
20240820,0
20240821,0
20240822,0
20240823,0
20240824,0
20240825,0
20240826,0
20240827,0
20240828,0
20240829,0
20240830,0
20240831,0
20240901,5.5
20240902,0
20240903,4.0
20240904,2.5
20240905,10.0
20240906,14.0
20240907,0.5
20240908,1.0
20240909,0.5
20240910,0
20240911,0
20240912,0
20240913,0
20240914,3.0
20240915,0
20240916,0.5
20240917,14.5
20240918,2.5
20240919,0
20240920,0.5
20240921,0
20240922,13.0
20240923,0.5
20240924,0
20240925,0
20240926,0.5
20240927,0
20240928,0
20240929,14.0
20240930,99.0
20241001,106.0
20241002,145.0
20241003,123.5
20241004,47.5
20241005,0
20241006,0
20241007,0
20241008,0
20241009,0
20241010,0
20241011,0
20241012,0
20241013,0
20241014,0
20241015,0
20241016,0
20241017,0
20241018,0
20241019,0
20241020,2.0
20241021,0
20241022,0
20241023,0
20241024,14.0
20241025,72.0
20241026,49.0
20241027,3.0
20241028,0
20241029,0
20241030,2.0
20241031,155.5
20241101,2.0
20241102,0
20241103,0
20241104,0
20241105,0
20241106,0
20241107,0
20241108,0
20241109,0
20241110,0
20241111,0
20241112,2.5
20241113,0
20241114,7.5
20241115,147.5
20241116,27.0
20241117,1.0
20241118,18.0
20241119,0
20241120,0
20241121,0
20241122,0
20241123,0
20241124,0
20241125,0.5
20241126,0
20241127,0
20241128,0
20241129,0
20241130,0
20241201,0
20241202,0
20241203,0
20241204,0
